Date,High,Low,Open,Close
29/07/2009,0.32,0.14,0.18,0.18
30/07/2009,0.32,0.14,0.18,0.18
31/07/2009,0.32,0.14,0.18,0.18
03/08/2009,0.32,0.14,0.18,0.18
04/08/2009,0.32,0.14,0.18,0.18
05/08/2009,0.32,0.14,0.18,0.18
06/08/2009,0.32,0.14,0.18,0.18
07/08/2009,0.32,0.14,0.18,0.18
10/08/2009,0.32,0.14,0.18,0.18
11/08/2009,0.32,0.14,0.18,0.18
12/08/2009,0.32,0.14,0.18,0.18
13/08/2009,0.32,0.14,0.18,0.18
14/08/2009,0.32,0.14,0.18,0.18
17/08/2009,0.32,0.14,0.18,0.18
18/08/2009,0.32,0.14,0.18,0.18
19/08/2009,0.32,0.14,0.18,0.17
20/08/2009,0.32,0.14,0.17,0.16
21/08/2009,0.32,0.14,0.16,0.16
24/08/2009,0.32,0.14,0.16,0.16
25/08/2009,0.32,0.14,0.16,0.16
26/08/2009,0.32,0.14,0.16,0.16
27/08/2009,0.32,0.14,0.16,0.16
28/08/2009,0.32,0.14,0.16,0.15
31/08/2009,0.32,0.14,0.15,0.15
01/09/2009,0.32,0.14,0.15,0.15
02/09/2009,0.32,0.14,0.15,0.15
03/09/2009,0.32,0.14,0.15,0.15
04/09/2009,0.32,0.14,0.15,0.16
07/09/2009,0.32,0.14,0.16,0.16
08/09/2009,0.32,0.14,0.16,0.15
09/09/2009,0.32,0.14,0.15,0.16
10/09/2009,0.32,0.14,0.16,0.17
11/09/2009,0.32,0.14,0.17,0.18
14/09/2009,0.32,0.14,0.18,0.18
15/09/2009,0.32,0.14,0.18,0.18
16/09/2009,0.32,0.14,0.18,0.17
17/09/2009,0.32,0.14,0.17,0.17
18/09/2009,0.32,0.14,0.17,0.17
22/09/2009,0.32,0.14,0.17,0.17
23/09/2009,0.32,0.14,0.17,0.17
24/09/2009,0.32,0.14,0.17,0.17
25/09/2009,0.32,0.14,0.17,0.17
28/09/2009,0.32,0.14,0.17,0.17
29/09/2009,0.32,0.14,0.17,0.17
30/09/2009,0.32,0.14,0.17,0.18
01/10/2009,0.32,0.14,0.18,0.19
02/10/2009,0.32,0.14,0.19,0.2
05/10/2009,0.32,0.14,0.2,0.2
06/10/2009,0.32,0.14,0.2,0.2
07/10/2009,0.32,0.14,0.2,0.2
08/10/2009,0.32,0.14,0.2,0.2
09/10/2009,0.32,0.14,0.2,0.2
12/10/2009,0.32,0.14,0.2,0.2
13/10/2009,0.32,0.14,0.2,0.2
14/10/2009,0.32,0.14,0.2,0.2
15/10/2009,0.32,0.14,0.2,0.2
16/10/2009,0.32,0.14,0.2,0.2
19/10/2009,0.32,0.14,0.2,0.2
20/10/2009,0.32,0.14,0.2,0.2
21/10/2009,0.32,0.14,0.2,0.2
22/10/2009,0.32,0.14,0.2,0.19
23/10/2009,0.32,0.14,0.19,0.19
26/10/2009,0.32,0.14,0.19,0.19
27/10/2009,0.32,0.14,0.19,0.19
28/10/2009,0.32,0.14,0.19,0.19
29/10/2009,0.32,0.14,0.19,0.18
30/10/2009,0.32,0.14,0.18,0.18
02/11/2009,0.32,0.14,0.18,0.18
03/11/2009,0.32,0.14,0.18,0.18
04/11/2009,0.32,0.14,0.18,0.18
05/11/2009,0.32,0.14,0.18,0.18
06/11/2009,0.32,0.14,0.18,0.18
09/11/2009,0.32,0.14,0.18,0.18
10/11/2009,0.32,0.14,0.18,0.18
11/11/2009,0.32,0.14,0.18,0.18
12/11/2009,0.32,0.14,0.18,0.18
13/11/2009,0.32,0.14,0.18,0.17
16/11/2009,0.32,0.14,0.17,0.17
17/11/2009,0.32,0.14,0.17,0.17
18/11/2009,0.32,0.14,0.17,0.17
19/11/2009,0.32,0.14,0.17,0.17
20/11/2009,0.32,0.14,0.17,0.17
23/11/2009,0.32,0.14,0.17,0.17
24/11/2009,0.32,0.14,0.17,0.17
25/11/2009,0.32,0.14,0.17,0.17
26/11/2009,0.32,0.14,0.17,0.17
30/11/2009,0.32,0.14,0.17,0.17
01/12/2009,0.32,0.14,0.17,0.17
02/12/2009,0.32,0.14,0.17,0.17
03/12/2009,0.32,0.14,0.17,0.17
07/12/2009,0.32,0.14,0.17,0.17
08/12/2009,0.32,0.14,0.17,0.17
09/12/2009,0.32,0.14,0.17,0.16
10/12/2009,0.32,0.14,0.16,0.16
11/12/2009,0.32,0.14,0.16,0.16
14/12/2009,0.32,0.14,0.16,0.16
15/12/2009,0.32,0.14,0.16,0.16
16/12/2009,0.32,0.14,0.16,0.16
17/12/2009,0.32,0.14,0.16,0.16
18/12/2009,0.32,0.14,0.16,0.16
21/12/2009,0.32,0.14,0.16,0.16
22/12/2009,0.32,0.14,0.16,0.16
23/12/2009,0.32,0.14,0.16,0.14
24/12/2009,0.32,0.14,0.14,0.14
29/12/2009,0.32,0.14,0.14,0.15
30/12/2009,0.32,0.14,0.15,0.17
31/12/2009,0.32,0.14,0.17,0.17
04/01/2010,0.32,0.14,0.17,0.17
05/01/2010,0.32,0.14,0.17,0.17
28/01/2011,0.32,0.28,0.3,0.32
31/01/2011,0.32,0.28,0.32,0.31
01/02/2011,0.32,0.28,0.31,0.32
02/02/2011,0.32,0.28,0.32,0.32
03/02/2011,0.32,0.28,0.32,0.32
05/01/2012,0.32,0.32,0.32,0.32
06/01/2012,0.32,0.32,0.32,0.32
09/01/2012,0.32,0.32,0.32,0.32
10/01/2012,0.32,0.32,0.32,0.32
11/01/2012,0.32,0.32,0.32,0.32
12/01/2012,0.32,0.32,0.32,0.32
13/01/2012,0.32,0.32,0.32,0.32
16/01/2012,0.32,0.32,0.32,0.32
04/02/2011,0.33,0.28,0.32,0.33
07/02/2011,0.33,0.28,0.33,0.32
08/02/2011,0.33,0.28,0.32,0.32
09/02/2011,0.33,0.28,0.32,0.32
10/02/2011,0.33,0.28,0.32,0.31
11/02/2011,0.33,0.28,0.31,0.3
14/02/2011,0.33,0.28,0.3,0.31
15/02/2011,0.33,0.28,0.31,0.31
16/02/2011,0.33,0.28,0.31,0.31
17/02/2011,0.33,0.28,0.31,0.31
18/02/2011,0.33,0.28,0.31,0.31
21/02/2011,0.33,0.28,0.31,0.31
22/02/2011,0.33,0.28,0.31,0.32
23/02/2011,0.33,0.28,0.32,0.31
24/02/2011,0.33,0.28,0.31,0.32
25/02/2011,0.33,0.28,0.32,0.31
28/02/2011,0.33,0.28,0.31,0.31
01/03/2011,0.33,0.28,0.31,0.31
02/03/2011,0.33,0.28,0.31,0.31
03/03/2011,0.33,0.28,0.31,0.3
04/03/2011,0.33,0.28,0.3,0.3
08/03/2011,0.33,0.28,0.3,0.31
09/03/2011,0.33,0.28,0.31,0.31
10/03/2011,0.33,0.28,0.31,0.3
11/03/2011,0.33,0.28,0.3,0.3
14/03/2011,0.33,0.28,0.3,0.3
15/03/2011,0.33,0.28,0.3,0.3
16/03/2011,0.33,0.28,0.3,0.3
17/03/2011,0.33,0.28,0.29,0.29
18/03/2011,0.33,0.28,0.29,0.3
21/03/2011,0.33,0.28,0.29,0.29
22/03/2011,0.33,0.28,0.3,0.29
23/03/2011,0.33,0.28,0.29,0.3
24/03/2011,0.33,0.28,0.3,0.3
25/03/2011,0.33,0.28,0.3,0.3
28/03/2011,0.33,0.28,0.3,0.3
29/03/2011,0.33,0.28,0.3,0.3
30/03/2011,0.33,0.28,0.3,0.3
31/03/2011,0.33,0.28,0.3,0.3
01/04/2011,0.33,0.28,0.3,0.3
04/04/2011,0.33,0.28,0.3,0.3
05/04/2011,0.33,0.28,0.3,0.3
06/04/2011,0.33,0.28,0.3,0.3
07/04/2011,0.33,0.28,0.3,0.3
08/04/2011,0.33,0.28,0.3,0.31
11/04/2011,0.33,0.28,0.31,0.3
12/04/2011,0.33,0.28,0.3,0.3
13/04/2011,0.33,0.28,0.3,0.3
14/04/2011,0.33,0.28,0.3,0.31
15/04/2011,0.33,0.28,0.31,0.32
18/04/2011,0.33,0.28,0.31,0.31
19/04/2011,0.33,0.28,0.31,0.3
20/04/2011,0.33,0.28,0.3,0.3
21/04/2011,0.33,0.28,0.3,0.3
26/04/2011,0.33,0.28,0.3,0.3
27/04/2011,0.33,0.28,0.3,0.3
28/04/2011,0.33,0.28,0.3,0.31
29/04/2011,0.33,0.28,0.31,0.31
03/05/2011,0.33,0.28,0.31,0.31
04/05/2011,0.33,0.28,0.31,0.31
05/05/2011,0.33,0.28,0.31,0.32
06/05/2011,0.33,0.28,0.32,0.32
09/05/2011,0.33,0.28,0.32,0.32
10/05/2011,0.33,0.28,0.32,0.32
11/05/2011,0.33,0.28,0.32,0.31
12/05/2011,0.33,0.28,0.31,0.31
13/05/2011,0.33,0.28,0.31,0.31
16/05/2011,0.33,0.28,0.31,0.31
17/05/2011,0.33,0.28,0.31,0.31
18/05/2011,0.33,0.28,0.31,0.31
19/05/2011,0.33,0.28,0.31,0.3
20/05/2011,0.33,0.28,0.3,0.3
23/05/2011,0.33,0.28,0.3,0.32
24/05/2011,0.33,0.28,0.32,0.32
26/05/2011,0.33,0.28,0.32,0.32
